,0,1
1328,1,[1.5180423e+04 1.3167500e+01 2.9742649e+00 9.6856000e+04]
1329,-1,[1.5069277e+04 1.3222500e+01 2.9742625e+00 5.0112400e+05]
1330,-1,[1.506426e+04 1.335750e+01 2.992070e+00 4.232180e+05]
1331,1,[1.4982515e+04 1.3152500e+01 2.9980075e+00 8.8644200e+05]
1332,1,[1.4910095e+04 1.2775000e+01 3.0039449e+00 5.2007400e+05]
1333,1,[1.5007010e+04 1.3160000e+01 3.0039449e+00 1.1412160e+06]
1334,1,[1.4945830e+04 1.3360001e+01 2.9920700e+00 1.2633000e+04]
1335,1,[1.495172e+04 1.262500e+01 3.015820e+00 8.232760e+05]
1336,1,[1.5050777e+04 1.2475000e+01 3.1108074e+00 1.7581460e+06]
1337,-1,[1.5038485e+04 1.1772500e+01 3.1879826e+00 1.8971130e+06]
1338,1,[1.51182e+04 1.18450e+01 3.15830e+00 3.15830e+04]
1339,1,[1.5167647e+04 1.2422500e+01 3.0929976e+00 2.6951200e+05]
1340,1,[1.5231085e+04 1.2032500e+01 3.1226802e+00 3.6636800e+05]
1341,1,[1.5214250e+04 1.1820000e+01 3.1226802e+00 5.3902400e+05]
1342,1,[1.5200272e+04 1.1720000e+01 3.1226802e+00 6.3167000e+04]
1343,1,[1.5100343e+04 1.1652500e+01 3.0751874e+00 1.3054500e+05]
1344,1,[1.5092936e+04 1.2037500e+01 3.1167426e+00 1.1685880e+06]
1345,1,[1.4904922e+04 1.1795000e+01 3.1286151e+00 2.8635700e+05]
1346,1,[1.4894439e+04 1.1755000e+01 3.1108050e+00 1.6002300e+05]
1347,-1,[1.5151780e+04 1.1862500e+01 3.1879826e+00 3.5910390e+06]
1348,-1,[1.5305147e+04 1.2522500e+01 3.1701727e+00 2.3203320e+06]
1349,-1,[1.5317803e+04 1.2890000e+01 3.1582999e+00 1.8802690e+06]
1350,-1,[1.5536500e+04 1.2687500e+01 3.2592225e+00 3.7394820e+06]
1351,-1,[1.5591846e+04 1.2397500e+01 3.2948401e+00 3.7036870e+06]
1352,1,[1.5636357e+04 1.2190001e+01 3.3007774e+00 1.6212840e+06]
1353,1,[1.5732643e+04 1.1432500e+01 3.2295375e+00 1.6402340e+06]
1354,1,[1.5730872e+04 1.1150000e+01 3.2295399e+00 2.2634810e+06]
1355,1,[1.5781643e+04 1.1260000e+01 3.2651575e+00 5.2218000e+05]
1356,1,[1.5680867e+04 1.1297500e+01 3.1583002e+00 5.6429100e+05]
1357,1,[1.5452545e+04 1.1852500e+01 3.1167426e+00 2.4424500e+05]
1358,1,[1.5612787e+04 1.1725000e+01 3.1523650e+00 1.5644340e+06]
1359,-1,[1.5679093e+04 1.1597500e+01 3.1345525e+00 1.3928310e+06]
1360,-1,[1.5457439e+04 1.1455000e+01 3.0633149e+00 1.7792020e+06]
1361,-1,[1.5521565e+04 1.1260000e+01 3.1108050e+00 1.4086220e+06]
1362,-1,[1.5535277e+04 1.1247499e+01 3.1523623e+00 3.1541350e+06]
1363,-1,[1.552576e+04 1.151250e+01 3.009885e+00 6.339853e+06]
1364,-1,[1.5708373e+04 1.1637500e+01 2.9564550e+00 6.1608800e+06]
1365,1,[1.5750705e+04 1.1192500e+01 2.8970876e+00 1.7034010e+06]
1366,1,[1.5726405e+04 1.1257500e+01 2.8495924e+00 6.8578220e+06]
1367,1,[1.5452290e+04 1.1432500e+01 2.8199077e+00 5.5060500e+06]
1368,1,[1.5475947e+04 1.1422500e+01 2.8317823e+00 5.8208320e+06]
1369,1,[1.5525600e+04 1.1422501e+01 2.8317826e+00 5.1712650e+06]
1370,1,[1.5405308e+04 1.1197500e+01 2.8020999e+00 2.4887770e+06]
1371,-1,[1.5424064e+04 1.1445000e+01 2.7664800e+00 2.2845370e+06]
1372,1,[1.5397558e+04 1.1802500e+01 2.7249250e+00 2.6045830e+06]
1373,1,[1.5309617e+04 1.2290000e+01 2.7724175e+00 2.0592420e+06]
1374,1,[1.5337000e+04 1.2552500e+01 2.7724175e+00 1.3538780e+06]
1375,1,[1.542599e+04 1.289750e+01 2.784290e+00 6.916778e+06]
1376,-1,[1.5469752e+04 1.2647500e+01 2.7842875e+00 9.0497140e+06]
1377,-1,[1.54879375e+04 1.26675005e+01 2.74866748e+00 6.23247000e+05]
1378,-1,[1.556930e+04 1.195250e+01 2.718985e+00 2.547730e+05]
1379,-1,[1.5626953e+04 1.1467500e+01 2.6774275e+00 1.6044400e+06]
1380,1,[1.5618907e+04 1.1407500e+01 2.7367949e+00 4.4216840e+06]
1381,-1,[1.5731430e+04 1.1500000e+01 2.8733401e+00 2.2746408e+07]
1382,-1,[1.5839918e+04 1.2025000e+01 3.0929952e+00 1.8013100e+07]
1383,-1,[1.5945910e+04 1.1809999e+01 3.1286175e+00 8.3675110e+06]
1384,-1,[1.5897875e+04 1.1662500e+01 2.9505150e+00 8.3903040e+06]
1385,-1,[1.5810535e+04 1.2045000e+01 2.9445801e+00 3.7542210e+06]
1386,1,[1.5886926e+04 1.1817500e+01 2.9683275e+00 2.6108990e+06]
1387,-1,[1.5847058e+04 1.2177500e+01 2.9445801e+00 6.3398530e+06]
1388,-1,[1.58116875e+04 1.20974998e+01 2.96238995e+00 1.62928540e+07]
1389,-1,[1.5708480e+04 1.2150000e+01 2.9980102e+00 4.0784770e+06]
1390,-1,[1.5485638e+04 1.1912500e+01 2.9089599e+00 3.2657300e+06]
1391,-1,[1.5512652e+04 1.1452500e+01 2.8674049e+00 3.0762290e+06]
1392,-1,[1.5471258e+04 1.1962500e+01 2.9327102e+00 4.3016670e+06]
1393,-1,[1.5525120e+04 1.2030000e+01 2.9861376e+00 2.4382430e+06]
1394,-1,[1.5519492e+04 1.2025000e+01 2.9327049e+00 1.1475320e+06]
1395,1,[1.5694225e+04 1.2432500e+01 2.9505177e+00 3.1962460e+06]
1396,-1,[1.5731117e+04 1.3467500e+01 2.9920750e+00 3.3946960e+06]
1397,1,[1.5785380e+04 1.4315000e+01 2.9920726e+00 2.8025060e+06]
1398,1,[1.5908588e+04 1.3357500e+01 3.0989325e+00 3.9963600e+06]
1399,-1,[1.5910287e+04 1.4935000e+01 3.3245249e+00 9.1381480e+06]
1400,-1,[1.5723135e+04 1.6145000e+01 3.4729400e+00 2.1403058e+07]
1401,-1,[1.5725795e+04 1.6812500e+01 3.6451025e+00 1.7968884e+07]
1402,-1,[1.5739577e+04 1.8154999e+01 3.7400925e+00 5.3486590e+06]
1403,-1,[1.5775350e+04 1.7145000e+01 3.8944426e+00 5.7839840e+06]
1404,1,[1.5847045e+04 1.8057501e+01 3.9122524e+00 4.8301640e+06]
1405,1,[1.5776975e+04 1.6037500e+01 3.8766325e+00 2.1592560e+06]
1406,1,[1.586861e+04 1.462000e+01 3.900380e+00 5.112309e+06]
1407,-1,[1.5862828e+04 1.7040001e+01 3.8706975e+00 5.1007290e+06]
1408,-1,[1.5980725e+04 1.7257500e+01 3.8113301e+00 2.5245710e+06]
1409,1,[1.609201e+04 1.550750e+01 3.829140e+00 8.927590e+05]
1410,1,[1.631182e+04 1.434500e+01 3.894445e+00 2.909889e+06]
1411,1,[1.6437689e+04 1.5932500e+01 3.9478724e+00 2.9204170e+06]
1412,-1,[1.6451926e+04 1.7317499e+01 3.9241276e+00 6.0787630e+06]
1413,-1,[1.6460859e+04 1.7235001e+01 4.1912775e+00 6.6009430e+06]
1414,1,[1.6353393e+04 1.8725000e+01 4.2150226e+00 5.2533820e+06]
1415,-1,[1.6386262e+04 1.7885000e+01 4.1556578e+00 3.8552880e+06]
1416,1,[1.6587324e+04 1.9557499e+01 4.2387700e+00 1.5181120e+06]
1417,-1,[1.6841703e+04 2.2209999e+01 4.2743926e+00 2.4277150e+06]
1418,-1,[1.6884914e+04 2.2462500e+01 4.2565823e+00 5.2618040e+06]
1419,1,[1.6901453e+04 1.8434999e+01 4.2447076e+00 1.6802400e+06]
1420,1,[1.680790e+04 1.711500e+01 4.078480e+00 2.223476e+06]
1421,1,[1.6651553e+04 1.6930000e+01 4.0309877e+00 2.3055930e+06]
1422,1,[1.664490e+04 1.706250e+01 4.019115e+00 1.648657e+06]
1423,-1,[1.6769537e+04 1.5947500e+01 3.9716175e+00 5.6471230e+06]
1424,1,[1.6556203e+04 1.6012501e+01 3.8825674e+00 1.2111000e+04]
1425,1,[1.6818412e+04 1.5955000e+01 4.0131750e+00 4.1100610e+06]
1426,1,[1.704096e+04 1.606750e+01 4.001300e+00 3.040434e+06]
1427,-1,[1.7005832e+04 1.5950000e+01 4.0191126e+00 5.0386150e+06]
1428,-1,[1.725968e+04 1.614750e+01 4.220960e+00 8.352772e+06]
1429,-1,[1.7202488e+04 1.4135000e+01 4.4524899e+00 7.4179020e+06]
1430,-1,[1.7135830e+04 1.3047500e+01 4.5237274e+00 1.4421008e+07]
1431,1,[1.7100732e+04 1.3155001e+01 4.8680553e+00 6.8978280e+06]
1432,1,[1.6895898e+04 1.4175000e+01 4.8086872e+00 4.5332790e+06]
1433,1,[1.6561795e+04 1.3745000e+01 4.6958899e+00 3.8510770e+06]
1434,1,[1.6369225e+04 1.3937500e+01 4.6127777e+00 4.3564120e+06]
1435,1,[1.6540316e+04 1.4090000e+01 4.6187148e+00 2.2929590e+06]
1436,1,[1.6259800e+04 1.3807501e+01 4.5237274e+00 3.7100040e+06]
1437,1,[1.6250213e+04 1.3997500e+01 4.3931251e+00 7.1610230e+06]
1438,1,[1.6049070e+04 1.6490000e+01 4.1794024e+00 1.6980000e+03]
1439,1,[1.5797893e+04 1.7922501e+01 4.1319127e+00 3.0088510e+06]
1440,1,[1.5820942e+04 1.8469999e+01 4.0428600e+00 2.2697980e+06]
1441,1,[1.5707592e+04 1.8295000e+01 4.1259699e+00 1.2675500e+06]
1442,1,[1.5884893e+04 1.6315001e+01 4.2031498e+00 1.4338890e+06]
1443,1,[1.5966310e+04 1.5637500e+01 4.0962925e+00 1.3812500e+06]
1444,1,[1.5912742e+04 1.6855000e+01 4.1378503e+00 8.5696500e+05]
1445,1,[1.5748195e+04 1.6007500e+01 4.1615949e+00 1.0906820e+06]
1446,1,[1.5810407e+04 1.5070000e+01 4.1972151e+00 4.7375200e+05]
1447,1,[1.5996558e+04 1.4740000e+01 4.2743874e+00 5.7481900e+05]
1448,1,[1.5907053e+04 1.4665000e+01 4.2209625e+00 8.1695900e+05]
1449,1,[1.5863543e+04 1.4467500e+01 4.1734676e+00 2.6740700e+05]
1450,1,[1.5521040e+04 1.4987500e+01 4.0547323e+00 3.0530680e+06]
1451,-1,[1.5535905e+04 1.5430000e+01 4.0606699e+00 1.8128910e+06]
1452,-1,[1.5590186e+04 1.4530001e+01 4.1675277e+00 3.5478800e+05]
1453,-1,[1.5323445e+04 1.4737500e+01 4.0487947e+00 9.4329300e+05]
1454,-1,[1.5274423e+04 1.4232500e+01 3.9894326e+00 1.1159490e+06]
1455,1,[1.5416439e+04 1.5177500e+01 4.0606675e+00 9.6013700e+05]
1456,1,[1.5812748e+04 1.5210000e+01 4.2447100e+00 1.4586290e+06]
1457,1,[1.5758436e+04 1.4860000e+01 4.2981348e+00 1.7939410e+06]
1458,-1,[1.5645553e+04 1.5050000e+01 4.3337574e+00 4.1795450e+06]
1459,1,[1.56118350e+04 1.45425005e+01 4.29220009e+00 1.62681100e+06]
1460,-1,[1.5842715e+04 1.4062500e+01 4.5296674e+00 4.4174730e+06]
1461,1,[1.5762415e+04 1.3465000e+01 4.5949678e+00 4.9901900e+05]
1462,1,[1.5782359e+04 1.2540000e+01 4.5712223e+00 9.8962000e+04]
1463,1,[1.5816598e+04 1.2465000e+01 4.5296650e+00 6.9915700e+05]
1464,1,[1.5682740e+04 1.1960000e+01 4.5474777e+00 2.8635700e+05]
1465,1,[1.5878883e+04 1.2362500e+01 4.5118551e+00 7.6642500e+05]
1466,-1,[1.6209353e+04 1.2240000e+01 4.6602702e+00 3.4362800e+06]
1467,1,[1.6303590e+04 1.2387500e+01 4.7018275e+00 7.5168600e+05]
1468,1,[1.6355833e+04 1.2357500e+01 4.5712204e+00 1.1370000e+05]
1469,-1,[1.6315883e+04 1.2317500e+01 4.5177927e+00 1.4002000e+06]
1470,-1,[1.6289373e+04 1.2522500e+01 4.5177927e+00 1.8276300e+06]
1471,-1,[1.6463766e+04 1.2397500e+01 4.5771575e+00 1.8255240e+06]
1472,-1,[1.6481537e+04 1.2202500e+01 4.6127777e+00 2.3066450e+06]
1473,-1,[1.6512113e+04 1.2235000e+01 4.6721425e+00 1.0033010e+06]
1474,-1,[1.6504545e+04 1.2085000e+01 4.6780796e+00 3.4889200e+06]
1475,1,[1.6410590e+04 1.2680000e+01 4.6780777e+00 2.0087080e+06]
1476,1,[1.612034e+04 1.343500e+01 4.583095e+00 3.663680e+05]
1477,1,[1.6024558e+04 1.4027500e+01 4.4940476e+00 4.7164600e+05]
1478,1,[1.60387705e+04 1.34499998e+01 4.44655228e+00 6.14825000e+05]
1479,1,[1.6100260e+04 1.3410000e+01 4.4999847e+00 3.6005100e+05]
1480,1,[1.6440553e+04 1.2412500e+01 4.4940476e+00 9.1592000e+05]
1481,1,[1.6432555e+04 1.1282500e+01 4.4109349e+00 2.0423970e+06]
1482,-1,[1.6424096e+04 1.1417500e+01 4.4002452e+00 1.4296780e+06]
1483,-1,[1.662613e+04 1.179750e+01 4.345630e+00 7.011530e+05]
1484,-1,[1.6597895e+04 1.2012500e+01 4.4026203e+00 9.2855400e+05]
1485,-1,[1.6816768e+04 1.2122499e+01 4.4524899e+00 9.1381500e+05]
1486,-1,[1.6960844e+04 1.1557500e+01 4.6187148e+00 2.6614330e+06]
1487,-1,[1.7038545e+04 1.1890000e+01 4.6757050e+00 1.3917780e+06]
1488,-1,[1.6949797e+04 1.2702500e+01 4.6638350e+00 3.3288970e+06]
1489,-1,[1.6969697e+04 1.2607500e+01 4.6638327e+00 3.1962460e+06]
1490,-1,[1.7057828e+04 1.1875000e+01 4.7445698e+00 5.9061070e+06]
1491,1,[1.6975531e+04 1.1637500e+01 4.7303247e+00 2.3161200e+06]
1492,1,[1.6913492e+04 1.1752501e+01 4.7279472e+00 5.1375800e+05]
1493,1,[1.7041445e+04 1.1887500e+01 4.7398224e+00 1.5307450e+06]
1494,1,[1.7162895e+04 1.2462500e+01 4.7920628e+00 3.6005100e+05]
1495,-1,[1.7276605e+04 1.2450000e+01 4.9131727e+00 4.5438070e+06]
1496,-1,[1.7260035e+04 1.2190001e+01 5.1031423e+00 6.3693310e+06]
1497,-1,[1.7272064e+04 1.1907499e+01 5.3453598e+00 6.5093510e+06]
1498,-1,[1.7271680e+04 1.1817500e+01 5.6588173e+00 1.2987119e+07]
1499,1,[1.7420314e+04 1.1855000e+01 5.6706901e+00 3.5541920e+06]
1500,1,[1.7427566e+04 1.1662500e+01 5.4759703e+00 4.6659300e+06]
1501,-1,[1.7360553e+04 1.1677500e+01 5.6113253e+00 1.7914944e+07]
1502,1,[1.7165176e+04 1.1297501e+01 5.6920624e+00 6.7020100e+06]
1503,-1,[1.7109773e+04 1.1005000e+01 5.8464146e+00 4.9207030e+06]
1504,-1,[1.7077893e+04 1.1067500e+01 5.9390249e+00 9.0265530e+06]
1505,-1,[1.6941234e+04 1.1617500e+01 5.9319024e+00 2.4887770e+06]
1506,1,[1.6953322e+04 1.1485000e+01 5.9770198e+00 2.7291270e+06]
1507,1,[1.6947100e+04 1.1190000e+01 5.9817677e+00 1.6233900e+06]
1508,1,[1.7047070e+04 1.0840000e+01 6.0150175e+00 2.3624430e+06]
1509,-1,[1.7214162e+04 1.1025000e+01 5.9081573e+00 7.7021530e+06]
1510,-1,[1.7391867e+04 1.1020000e+01 5.8084173e+00 9.6224270e+06]
1511,1,[1.7405652e+04 1.0755000e+01 5.8369198e+00 1.1180540e+06]
1512,-1,[1.7508350e+04 1.0637501e+01 5.7490549e+00 8.0537820e+06]
1513,1,[1.7472773e+04 1.0745000e+01 5.6588173e+00 2.2279500e+06]
1514,1,[1.7339850e+04 1.1227500e+01 5.6635675e+00 1.5349560e+06]
1515,-1,[1.7093699e+04 1.1145000e+01 5.6231976e+00 3.2461810e+06]
1516,1,[1.7114848e+04 1.1252501e+01 5.5970750e+00 1.1749050e+06]
1517,-1,[1.7044533e+04 1.1550000e+01 5.7300577e+00 6.0661300e+06]
1518,-1,[1.7014521e+04 1.1022500e+01 5.6944375e+00 3.7900150e+06]
1519,-1,[1.7210066e+04 1.1237500e+01 5.7419300e+00 5.3977190e+06]
1520,-1,[1.7226393e+04 1.1052500e+01 5.6944351e+00 5.4976280e+06]
1521,-1,[1.7201719e+04 1.1087500e+01 5.7253051e+00 5.3691880e+06]
1522,-1,[1.7329457e+04 1.0825000e+01 5.7894225e+00 6.5705180e+06]
1523,-1,[1.7374934e+04 1.0922501e+01 5.7419300e+00 3.3962750e+06]
1524,-1,[1.7372355e+04 1.1000000e+01 5.6778126e+00 3.0888620e+06]
1525,-1,[1.7592383e+04 1.0710000e+01 5.7276826e+00 4.0216270e+06]
1526,-1,[1.756952e+04 1.038000e+01 5.708685e+00 2.848229e+06]
1527,-1,[1.7578834e+04 1.0170000e+01 5.7181826e+00 3.7105010e+06]
1528,1,[1.7453602e+04 1.0237500e+01 5.7110600e+00 2.5498380e+06]
1529,1,[1.7485641e+04 1.0195000e+01 5.6920624e+00 3.0741200e+05]
1530,1,[1.7551912e+04 9.9624996e+00 5.6849375e+00 1.4444170e+06]
1531,1,[1.7510770e+04 1.0030001e+01 5.7348075e+00 1.5960180e+06]
1532,1,[1.7543463e+04 1.0740000e+01 5.8416648e+00 3.1657150e+06]
1533,1,[1.762236e+04 1.175750e+01 5.896280e+00 1.968702e+06]
1534,-1,[1.7889039e+04 1.2052500e+01 5.9556475e+00 7.7884810e+06]
1535,1,[1.7896227e+04 1.1085000e+01 5.9461527e+00 1.0780490e+06]
1536,-1,[1.775411e+04 1.091750e+01 5.808420e+00 1.040149e+06]
1537,-1,[1.7802078e+04 1.1492500e+01 5.7727976e+00 3.3288970e+06]
1538,-1,[1.7833949e+04 1.1557500e+01 5.7989197e+00 1.5265340e+06]
1539,-1,[1.7888324e+04 1.1210000e+01 5.8606601e+00 2.5203600e+06]
1540,-1,[1.8013965e+04 1.1365000e+01 5.9461498e+00 4.6090800e+06]
1541,1,[1.8026246e+04 1.1967501e+01 5.9532752e+00 1.8571070e+06]
1542,1,[1.7969453e+04 1.2307500e+01 5.8915324e+00 2.4698270e+06]
1543,1,[1.7971992e+04 1.1307500e+01 5.8369150e+00 1.7686740e+06]
1544,-1,[1.801241e+04 1.089750e+01 6.129000e+00 1.531303e+07]
1545,-1,[1.8071703e+04 1.0340000e+01 6.7012901e+00 1.0575827e+07]
1546,-1,[1.8124127e+04 1.0275000e+01 6.9173875e+00 9.1023530e+06]
1547,1,[1.8146180e+04 9.7975006e+00 6.8271523e+00 1.7981520e+06]
1548,1,[1.8145982e+04 1.0652500e+01 6.6443000e+00 2.7540780e+06]
1549,1,[1.8310150e+04 1.0735001e+01 6.5635624e+00 3.7794870e+06]
1550,1,[1.8349135e+04 1.0230000e+01 6.5326900e+00 2.8698840e+06]
1551,1,[1.8252438e+04 1.0477500e+01 6.3973351e+00 6.9121450e+06]
1552,-1,[1.8425346e+04 1.1000000e+01 6.3854651e+00 7.1851110e+06]
1553,-1,[1.8583078e+04 1.1639999e+01 6.5849352e+00 6.9567830e+06]
1554,-1,[1.8715859e+04 1.0867500e+01 6.5991826e+00 8.2464410e+06]
1555,1,[1.8818434e+04 1.0905000e+01 6.6181774e+00 1.5454840e+06]
1556,1,[1.9014863e+04 1.1217500e+01 6.6585474e+00 5.0259810e+06]
1557,-1,[1.8872617e+04 1.2120000e+01 6.7772827e+00 5.2281150e+06]
1558,1,[1.8924373e+04 1.1902500e+01 6.8414001e+00 2.7055660e+06]
1559,-1,[1.8921822e+04 1.1977500e+01 6.9696302e+00 3.2783630e+06]
1560,-1,[1.8812947e+04 1.2272500e+01 7.1144848e+00 5.9229520e+06]
1561,-1,[1.8879297e+04 1.1982500e+01 7.1572275e+00 5.5923780e+06]
1562,-1,[1.9016539e+04 1.1935000e+01 7.2522125e+00 6.1040300e+06]
1563,1,[1.9150686e+04 1.1067500e+01 7.3377023e+00 3.1457130e+06]
1564,-1,[1.9155137e+04 1.0537500e+01 7.4659348e+00 6.5230370e+06]
1565,-1,[1.9011773e+04 1.0667500e+01 7.6345348e+00 7.5316020e+06]
1566,-1,[1.9008562e+04 1.0684999e+01 7.5110526e+00 6.8232910e+06]
1567,-1,[1.9171340e+04 1.0747499e+01 7.5300522e+00 4.5797700e+06]
1568,-1,[1.9314670e+04 1.0617500e+01 7.4896774e+00 5.5176300e+06]
1569,-1,[1.9244596e+04 1.0810000e+01 7.4231901e+00 2.5540490e+06]
1570,-1,[1.9229594e+04 1.0567500e+01 7.3614473e+00 2.2634810e+06]
1571,-1,[1.8813277e+04 1.0145000e+01 7.2545877e+00 5.7208170e+06]
1572,-1,[1.8760543e+04 1.0635000e+01 7.4611850e+00 8.0769440e+06]
1573,-1,[1.8965518e+04 1.1150000e+01 7.7651396e+00 7.8242760e+06]
1574,-1,[1.8802312e+04 1.1367500e+01 8.0643444e+00 7.0164130e+06]
1575,1,[1.867829e+04 1.117000e+01 8.211577e+00 2.558260e+06]
1576,-1,[1.9020832e+04 1.0300000e+01 8.1237144e+00 8.7714640e+07]
1577,-1,[1.8924613e+04 1.0175000e+01 8.0880947e+00 6.9862610e+06]
1578,1,[1.874540e+04 1.055500e+01 7.891000e+00 9.598529e+06]
1579,-1,[1.8878523e+04 1.0630000e+01 7.6820273e+00 4.9658520e+06]
1580,-1,[1.8938254e+04 1.0357500e+01 7.5632925e+00 7.2436670e+06]
1581,-1,[1.8769980e+04 1.0559999e+01 7.5205498e+00 9.4524030e+06]
1582,-1,[1.8863871e+04 1.0832500e+01 7.8221350e+00 3.8763430e+06]
1583,-1,[1.9082977e+04 1.1530000e+01 8.0667229e+00 7.5400250e+06]
1584,-1,[1.9137750e+04 1.0877501e+01 8.2210779e+00 8.9339080e+06]
1585,1,[1.9053318e+04 1.0094999e+01 8.5464020e+00 1.1068950e+07]
1586,1,[1.9183047e+04 1.0217500e+01 8.5036602e+00 4.5480180e+06]
1587,1,[1.922655e+04 1.021500e+01 8.439543e+00 1.732879e+06]
1588,1,[1.9266502e+04 1.0430000e+01 8.3611794e+00 5.1607370e+06]
1589,1,[1.9646680e+04 1.0344999e+01 8.9690924e+00 8.9644390e+06]
1590,1,[1.9867436e+04 1.0235001e+01 9.0712032e+00 5.3397100e+06]
1591,1,[1.9987008e+04 1.0512500e+01 9.1471949e+00 2.4761430e+06]
1592,1,[2.0157223e+04 1.0925000e+01 9.6601324e+00 4.5287520e+06]
1593,-1,[2.039275e+04 1.538500e+01 1.014454e+01 7.556869e+06]
1594,1,[2.0213113e+04 1.6105000e+01 9.4511499e+00 3.9879380e+06]
1595,-1,[2.0018078e+04 1.7084999e+01 8.8266153e+00 9.7850820e+06]
1596,-1,[1.9968637e+04 1.7495001e+01 8.4799099e+00 1.5240072e+07]
1597,-1,[2.0006992e+04 1.9642500e+01 8.8479824e+00 1.4103068e+07]
1598,1,[1.9608852e+04 1.7092501e+01 8.7126293e+00 9.4392430e+06]
1599,1,[1.9521617e+04 1.5570000e+01 8.3303099e+00 3.0509620e+06]
1600,-1,[1.9611656e+04 1.4202499e+01 8.5915222e+00 7.0325840e+06]
1601,1,[1.9916012e+04 1.4020000e+01 8.9477253e+00 5.4934160e+06]
1602,1,[2.0057547e+04 1.4417500e+01 9.4036522e+00 7.3821070e+06]
1603,1,[1.9986412e+04 1.6504999e+01 9.3395405e+00 4.7185690e+06]
1604,1,[2.016061e+04 1.822500e+01 9.132945e+00 4.309037e+06]
1605,1,[2.0267641e+04 1.6380001e+01 8.9334726e+00 1.4802110e+06]
1606,1,[2.0635197e+04 1.6292500e+01 8.8503599e+00 4.8712220e+06]
1607,1,[2.0728439e+04 1.5202499e+01 8.9239750e+00 1.6865570e+06]
1608,1,[2.0867232e+04 1.4172501e+01 8.8384876e+00 3.9710940e+06]
1609,1,[2.0766836e+04 1.2585000e+01 8.5962725e+00 6.5504100e+06]
1610,-1,[2.0350191e+04 1.2552500e+01 8.3611803e+00 6.9388860e+06]
1611,-1,[2.0279596e+04 1.2930000e+01 8.5226603e+00 7.2389290e+06]
1612,-1,[2.0343268e+04 1.3540000e+01 8.8456097e+00 1.1084742e+07]
1613,1,[2.0271629e+04 1.3520000e+01 8.9334726e+00 5.3081270e+06]
1614,-1,[2.0338789e+04 1.4747499e+01 8.9857149e+00 1.1545860e+07]
1615,1,[2.0570238e+04 1.4995000e+01 9.1305723e+00 4.8238470e+06]
1616,-1,[2.0506357e+04 1.4885000e+01 9.0379601e+00 1.9725980e+06]
1617,-1,[2.0579414e+04 1.4825000e+01 9.0474577e+00 3.3497420e+06]
1618,-1,[2.0683330e+04 1.3587501e+01 9.0997000e+00 4.9028060e+06]
1619,-1,[2.0573373e+04 1.3542500e+01 9.1281948e+00 2.1350420e+06]
1620,-1,[2.0697365e+04 1.3287499e+01 9.0973225e+00 3.8763430e+06]
1621,-1,[2.0578328e+04 1.3212501e+01 8.7577505e+00 1.1363413e+07]
1622,1,[2.0326797e+04 1.2975000e+01 8.6865072e+00 5.8913680e+06]
1623,1,[2.0256793e+04 1.3252501e+01 8.6413918e+00 4.0974280e+06]
1624,-1,[2.0493414e+04 1.3272500e+01 8.9334726e+00 7.0473230e+06]
1625,1,[2.0540008e+04 1.2500000e+01 9.2041826e+00 1.7644630e+06]
1626,-1,[2.0629688e+04 1.1850000e+01 9.1186943e+00 1.6718180e+06]
1627,-1,[2.0781920e+04 1.1877501e+01 9.0237103e+00 2.3540210e+06]
1628,-1,[2.0736898e+04 1.2355000e+01 8.8147373e+00 2.8172450e+06]
1629,-1,[2.0521057e+04 1.2845000e+01 8.6437626e+00 3.0551730e+06]
1630,-1,[2.0297982e+04 1.2184999e+01 8.3516827e+00 8.5654340e+06]
1631,-1,[1.9552482e+04 1.2800000e+01 7.8482523e+00 1.3780916e+07]
1632,1,[1.9479617e+04 1.3292500e+01 7.8363800e+00 5.6881810e+06]
1633,-1,[1.9436184e+04 1.2940000e+01 7.4635572e+00 7.5147580e+06]
1634,-1,[1.8906455e+04 1.3072500e+01 7.0622401e+00 8.5233230e+06]
1635,-1,[1.8978684e+04 1.2809999e+01 7.3757000e+00 9.0918250e+06]
1636,1,[1.9064256e+04 1.3552500e+01 7.7556424e+00 5.4786780e+06]
1637,1,[1.9049904e+04 1.3922501e+01 7.6535301e+00 1.9665970e+06]
1638,1,[1.91795273e+04 1.31675005e+01 7.75801516e+00 4.25955600e+06]
1639,-1,[1.9346418e+04 1.3087500e+01 7.8625002e+00 5.3586600e+06]
1640,-1,[1.9355975e+04 1.2942500e+01 7.8031349e+00 3.9247710e+06]
1641,1,[1.8816727e+04 1.3242500e+01 7.5941648e+00 1.7822280e+06]
1642,1,[1.8996512e+04 1.3385000e+01 7.9218650e+00 4.8048970e+06]
1643,1,[1.8925092e+04 1.3087500e+01 8.0714731e+00 3.5331360e+06]
1644,1,[1.9127033e+04 1.3412500e+01 8.1308374e+00 1.4760000e+06]
1645,1,[1.9396025e+04 1.3130000e+01 8.3540573e+00 3.7352710e+06]
1646,1,[1.942630e+04 1.366500e+01 8.463290e+00 2.448771e+06]
1647,1,[1.9720613e+04 1.3865000e+01 8.3991728e+00 1.0064600e+06]
1648,1,[1.96803223e+04 1.37925005e+01 8.49178982e+00 4.72909700e+06]
1649,-1,[1.9739625e+04 1.3550000e+01 8.8646049e+00 7.0100540e+06]
1650,-1,[1.9721695e+04 1.2920000e+01 9.0901976e+00 8.2285440e+06]
1651,-1,[1.9601812e+04 1.3135000e+01 9.2469273e+00 9.3592320e+06]
